Id,Weekly_Sales,,,
13_11_2013-06-28,0,13_1,,
13_11_2013-07-05,0,13_1,,
13_11_2013-07-12,0,13_1,,
13_11_2013-07-19,0,13_1,,
13_11_2013-07-26,0,13_1,,
13_12_2012-11-02,0,13_1,,
13_12_2012-11-09,0,13_1,,
13_12_2012-11-16,0,13_1,,
13_12_2012-11-23,0,13_1,,
13_12_2012-11-30,0,13_1,,
13_12_2012-12-07,0,13_1,,
13_12_2012-12-14,0,13_1,,
13_12_2012-12-21,0,13_1,,
13_12_2012-12-28,0,13_1,,
13_12_2013-01-04,0,13_1,,
13_12_2013-01-11,0,13_1,,
13_12_2013-01-18,0,13_1,,
13_12_2013-01-25,0,13_1,,
13_12_2013-02-01,0,13_1,,
13_12_2013-02-08,0,13_1,,
13_12_2013-02-15,0,13_1,,
13_12_2013-02-22,0,13_1,,
13_12_2013-03-01,0,13_1,,
13_12_2013-03-08,0,13_1,,
13_12_2013-03-15,0,13_1,,
13_12_2013-03-22,0,13_1,,
13_12_2013-03-29,0,13_1,,
13_12_2013-04-05,0,13_1,,
13_12_2013-04-12,0,13_1,,
13_12_2013-04-19,0,13_1,,
13_12_2013-04-26,0,13_1,,
13_12_2013-05-03,0,13_1,,
13_12_2013-05-10,0,13_1,,
13_12_2013-05-17,0,13_1,,
13_12_2013-05-24,0,13_1,,
13_12_2013-05-31,0,13_1,,
13_12_2013-06-07,0,13_1,,
13_12_2013-06-14,0,13_1,,
13_12_2013-06-21,0,13_1,,
13_12_2013-06-28,0,13_1,,
13_12_2013-07-05,0,13_1,,
13_12_2013-07-12,0,13_1,,
13_12_2013-07-19,0,13_1,,
13_12_2013-07-26,0,13_1,,
13_13_2012-11-02,0,13_1,,
13_13_2012-11-09,0,13_1,,
13_13_2012-11-16,0,13_1,,
13_13_2012-11-23,0,13_1,,
13_13_2012-11-30,0,13_1,,
13_13_2012-12-07,0,13_1,,
13_13_2012-12-14,0,13_1,,
13_13_2012-12-21,0,13_1,,
13_13_2012-12-28,0,13_1,,
13_13_2013-01-04,0,13_1,,
13_13_2013-01-11,0,13_1,,
13_13_2013-01-18,0,13_1,,
13_13_2013-01-25,0,13_1,,
13_13_2013-02-01,0,13_1,,
13_13_2013-02-08,0,13_1,,
13_13_2013-02-15,0,13_1,,
13_13_2013-02-22,0,13_1,,
13_13_2013-03-01,0,13_1,,
13_13_2013-03-08,0,13_1,,
13_13_2013-03-15,0,13_1,,
13_13_2013-03-22,0,13_1,,
13_13_2013-03-29,0,13_1,,
13_13_2013-04-05,0,13_1,,
13_13_2013-04-12,0,13_1,,
13_13_2013-04-19,0,13_1,,
13_13_2013-04-26,0,13_1,,
13_13_2013-05-03,0,13_1,,
13_13_2013-05-10,0,13_1,,
13_13_2013-05-17,0,13_1,,
13_13_2013-05-24,0,13_1,,
13_13_2013-05-31,0,13_1,,
13_13_2013-06-07,0,13_1,,
13_13_2013-06-14,0,13_1,,
13_13_2013-06-21,0,13_1,,
13_13_2013-06-28,0,13_1,,
13_13_2013-07-05,0,13_1,,
13_13_2013-07-12,0,13_1,,
13_13_2013-07-19,0,13_1,,
13_13_2013-07-26,0,13_1,,
13_14_2012-11-02,0,13_1,,
13_14_2012-11-09,0,13_1,,
13_14_2012-11-16,0,13_1,,
13_14_2012-11-23,0,13_1,,
13_14_2012-11-30,0,13_1,,
13_14_2012-12-07,0,13_1,,
13_14_2012-12-14,0,13_1,,
13_14_2012-12-21,0,13_1,,
13_14_2012-12-28,0,13_1,,
13_14_2013-01-04,0,13_1,,
13_14_2013-01-11,0,13_1,,
13_14_2013-01-18,0,13_1,,
13_14_2013-01-25,0,13_1,,
13_14_2013-02-01,0,13_1,,
13_14_2013-02-08,0,13_1,,
13_14_2013-02-15,0,13_1,,
13_14_2013-02-22,0,13_1,,
13_14_2013-03-01,0,13_1,,
13_14_2013-03-08,0,13_1,,
13_14_2013-03-15,0,13_1,,
13_14_2013-03-22,0,13_1,,
13_14_2013-03-29,0,13_1,,
13_14_2013-04-05,0,13_1,,
13_14_2013-04-12,0,13_1,,
13_14_2013-04-19,0,13_1,,
13_14_2013-04-26,0,13_1,,
13_14_2013-05-03,0,13_1,,
13_14_2013-05-10,0,13_1,,
13_14_2013-05-17,0,13_1,,
13_14_2013-05-24,0,13_1,,
13_14_2013-05-31,0,13_1,,
13_14_2013-06-07,0,13_1,,
13_14_2013-06-14,0,13_1,,
13_14_2013-06-21,0,13_1,,
13_14_2013-06-28,0,13_1,,
13_14_2013-07-05,0,13_1,,
13_14_2013-07-12,0,13_1,,
13_14_2013-07-19,0,13_1,,
13_14_2013-07-26,0,13_1,,
13_16_2012-11-02,0,13_1,,
13_16_2012-11-09,0,13_1,,
13_16_2012-11-16,0,13_1,,
13_16_2012-11-23,0,13_1,,
13_16_2012-11-30,0,13_1,,
13_16_2012-12-07,0,13_1,,
13_16_2012-12-14,0,13_1,,
13_16_2012-12-21,0,13_1,,
13_16_2012-12-28,0,13_1,,
13_16_2013-01-04,0,13_1,,
13_16_2013-01-11,0,13_1,,
13_16_2013-01-18,0,13_1,,
13_16_2013-01-25,0,13_1,,
13_16_2013-02-01,0,13_1,,
13_16_2013-02-08,0,13_1,,
13_16_2013-02-15,0,13_1,,
13_16_2013-02-22,0,13_1,,
13_16_2013-03-01,0,13_1,,
13_16_2013-03-08,0,13_1,,
13_16_2013-03-15,0,13_1,,
13_16_2013-03-22,0,13_1,,
13_16_2013-03-29,0,13_1,,
13_16_2013-04-05,0,13_1,,
13_16_2013-04-12,0,13_1,,
13_16_2013-04-19,0,13_1,,
13_16_2013-04-26,0,13_1,,
13_16_2013-05-03,0,13_1,,
13_16_2013-05-10,0,13_1,,
13_16_2013-05-17,0,13_1,,
13_16_2013-05-24,0,13_1,,
13_16_2013-05-31,0,13_1,,
13_16_2013-06-07,0,13_1,,
13_16_2013-06-14,0,13_1,,
13_16_2013-06-21,0,13_1,,
13_16_2013-06-28,0,13_1,,
13_16_2013-07-05,0,13_1,,
13_16_2013-07-12,0,13_1,,
13_16_2013-07-19,0,13_1,,
13_16_2013-07-26,0,13_1,,
13_17_2012-11-02,0,13_1,,
13_17_2012-11-09,0,13_1,,
13_17_2012-11-16,0,13_1,,
13_17_2012-11-23,0,13_1,,
13_17_2012-11-30,0,13_1,,
13_17_2012-12-07,0,13_1,,
13_17_2012-12-14,0,13_1,,
13_17_2012-12-21,0,13_1,,
13_17_2012-12-28,0,13_1,,
13_17_2013-01-04,0,13_1,,
13_17_2013-01-11,0,13_1,,
13_17_2013-01-18,0,13_1,,
13_17_2013-01-25,0,13_1,,
13_17_2013-02-01,0,13_1,,
13_17_2013-02-08,0,13_1,,
13_17_2013-02-15,0,13_1,,
13_17_2013-02-22,0,13_1,,
13_17_2013-03-01,0,13_1,,
13_17_2013-03-08,0,13_1,,
13_17_2013-03-15,0,13_1,,
13_17_2013-03-22,0,13_1,,
13_17_2013-03-29,0,13_1,,
13_17_2013-04-05,0,13_1,,
13_17_2013-04-12,0,13_1,,
13_17_2013-04-19,0,13_1,,
13_17_2013-04-26,0,13_1,,
13_17_2013-05-03,0,13_1,,
13_17_2013-05-10,0,13_1,,
13_17_2013-05-17,0,13_1,,
13_17_2013-05-24,0,13_1,,
13_17_2013-05-31,0,13_1,,
13_17_2013-06-07,0,13_1,,
13_17_2013-06-14,0,13_1,,
13_17_2013-06-21,0,13_1,,
13_17_2013-06-28,0,13_1,,
13_17_2013-07-05,0,13_1,,
13_17_2013-07-12,0,13_1,,
13_17_2013-07-19,0,13_1,,
13_17_2013-07-26,0,13_1,,
13_18_2012-11-02,0,13_1,,
13_18_2012-11-09,0,13_1,,
13_18_2012-11-16,0,13_1,,
13_18_2012-11-23,0,13_1,,
13_18_2012-11-30,0,13_1,,
13_18_2012-12-07,0,13_1,,
13_18_2012-12-14,0,13_1,,
13_18_2012-12-21,0,13_1,,
13_18_2012-12-28,0,13_1,,
13_18_2013-01-04,0,13_1,,
13_18_2013-01-11,0,13_1,,
13_18_2013-01-18,0,13_1,,
13_18_2013-01-25,0,13_1,,
13_18_2013-02-01,0,13_1,,
13_18_2013-02-08,0,13_1,,
13_18_2013-02-15,0,13_1,,
13_18_2013-02-22,0,13_1,,
13_18_2013-03-01,0,13_1,,
13_18_2013-03-08,0,13_1,,
13_18_2013-03-15,0,13_1,,
13_18_2013-03-22,0,13_1,,
13_18_2013-03-29,0,13_1,,
13_18_2013-04-05,0,13_1,,
13_18_2013-04-12,0,13_1,,
13_18_2013-04-19,0,13_1,,
13_18_2013-04-26,0,13_1,,
13_18_2013-05-03,0,13_1,,
13_18_2013-05-10,0,13_1,,
13_18_2013-05-17,0,13_1,,
13_18_2013-05-24,0,13_1,,
13_18_2013-05-31,0,13_1,,
13_18_2013-06-07,0,13_1,,
13_18_2013-06-14,0,13_1,,
13_18_2013-06-21,0,13_1,,
13_18_2013-06-28,0,13_1,,
13_18_2013-07-05,0,13_1,,
13_18_2013-07-19,0,13_1,,
13_19_2012-11-02,0,13_1,,
13_19_2012-11-09,0,13_1,,
13_19_2012-11-16,0,13_1,,
13_19_2012-11-23,0,13_1,,
13_19_2012-11-30,0,13_1,,
13_19_2012-12-07,0,13_1,,
13_19_2012-12-14,0,13_1,,
13_19_2012-12-21,0,13_1,,
13_19_2012-12-28,0,13_1,,
13_19_2013-01-04,0,13_1,,
13_19_2013-01-11,0,13_1,,
13_19_2013-01-18,0,13_1,,
13_19_2013-01-25,0,13_1,,
13_19_2013-02-01,0,13_1,,
13_19_2013-02-08,0,13_1,,
13_19_2013-02-15,0,13_1,,
13_19_2013-02-22,0,13_1,,
13_19_2013-03-01,0,13_1,,
13_19_2013-03-08,0,13_1,,
13_19_2013-03-15,0,13_1,,
13_19_2013-03-22,0,13_1,,
13_19_2013-03-29,0,13_1,,
13_19_2013-04-05,0,13_1,,
13_19_2013-04-12,0,13_1,,
13_19_2013-04-19,0,13_1,,
13_19_2013-04-26,0,13_1,,
13_19_2013-05-03,0,13_1,,
13_19_2013-05-10,0,13_1,,
13_19_2013-05-17,0,13_1,,
13_19_2013-05-24,0,13_1,,
13_19_2013-05-31,0,13_1,,
13_19_2013-06-07,0,13_1,,
13_19_2013-06-14,0,13_1,,
13_19_2013-06-21,0,13_1,,
13_19_2013-06-28,0,13_1,,
13_19_2013-07-05,0,13_1,,
13_19_2013-07-12,0,13_1,,
13_19_2013-07-19,0,13_1,,
13_19_2013-07-26,0,13_1,,
13_20_2012-11-02,0,13_2,,
13_20_2012-11-09,0,13_2,,
13_20_2012-11-16,0,13_2,,
13_20_2012-11-23,0,13_2,,
13_20_2012-11-30,0,13_2,,
13_20_2012-12-07,0,13_2,,
13_20_2012-12-14,0,13_2,,
13_20_2012-12-21,0,13_2,,
13_20_2012-12-28,0,13_2,,
13_20_2013-01-04,0,13_2,,
13_20_2013-01-11,0,13_2,,
13_20_2013-01-18,0,13_2,,
13_20_2013-01-25,0,13_2,,
13_20_2013-02-01,0,13_2,,
13_20_2013-02-08,0,13_2,,
13_20_2013-02-15,0,13_2,,
13_20_2013-02-22,0,13_2,,
13_20_2013-03-01,0,13_2,,
13_20_2013-03-08,0,13_2,,
13_20_2013-03-15,0,13_2,,
13_20_2013-03-22,0,13_2,,
13_20_2013-03-29,0,13_2,,
13_20_2013-04-05,0,13_2,,
13_20_2013-04-12,0,13_2,,
13_20_2013-04-19,0,13_2,,
13_20_2013-04-26,0,13_2,,
13_20_2013-05-03,0,13_2,,
13_20_2013-05-10,0,13_2,,
13_20_2013-05-17,0,13_2,,
13_20_2013-05-24,0,13_2,,
13_20_2013-05-31,0,13_2,,
13_20_2013-06-07,0,13_2,,
13_20_2013-06-14,0,13_2,,
13_20_2013-06-21,0,13_2,,
13_20_2013-06-28,0,13_2,,
13_20_2013-07-05,0,13_2,,
13_20_2013-07-12,0,13_2,,
13_20_2013-07-19,0,13_2,,
13_20_2013-07-26,0,13_2,,
13_21_2012-11-02,0,13_2,,
13_21_2012-11-09,0,13_2,,
13_21_2012-11-16,0,13_2,,
13_21_2012-11-23,0,13_2,,
13_21_2012-11-30,0,13_2,,
13_21_2012-12-07,0,13_2,,
13_21_2012-12-14,0,13_2,,
13_21_2012-12-21,0,13_2,,
13_21_2012-12-28,0,13_2,,
13_21_2013-01-04,0,13_2,,
13_21_2013-01-11,0,13_2,,
13_21_2013-01-18,0,13_2,,
13_21_2013-01-25,0,13_2,,
13_21_2013-02-01,0,13_2,,
13_21_2013-02-08,0,13_2,,
13_21_2013-02-15,0,13_2,,
13_21_2013-02-22,0,13_2,,
13_21_2013-03-01,0,13_2,,
13_21_2013-03-08,0,13_2,,
13_21_2013-03-15,0,13_2,,
13_21_2013-03-22,0,13_2,,
13_21_2013-03-29,0,13_2,,
13_21_2013-04-05,0,13_2,,
13_21_2013-04-12,0,13_2,,
13_21_2013-04-19,0,13_2,,
13_21_2013-04-26,0,13_2,,
13_21_2013-05-03,0,13_2,,
13_21_2013-05-10,0,13_2,,
13_21_2013-05-17,0,13_2,,
13_21_2013-05-24,0,13_2,,
13_21_2013-05-31,0,13_2,,
13_21_2013-06-07,0,13_2,,
13_21_2013-06-14,0,13_2,,
13_21_2013-06-21,0,13_2,,
13_21_2013-06-28,0,13_2,,
13_21_2013-07-05,0,13_2,,
13_21_2013-07-12,0,13_2,,
13_21_2013-07-19,0,13_2,,
13_21_2013-07-26,0,13_2,,
13_22_2012-11-02,0,13_2,,
13_22_2012-11-09,0,13_2,,
13_22_2012-11-16,0,13_2,,
13_22_2012-11-23,0,13_2,,
13_22_2012-11-30,0,13_2,,
13_22_2012-12-07,0,13_2,,
13_22_2012-12-14,0,13_2,,
13_22_2012-12-21,0,13_2,,
13_22_2012-12-28,0,13_2,,
13_22_2013-01-04,0,13_2,,
13_22_2013-01-11,0,13_2,,
13_22_2013-01-18,0,13_2,,
13_22_2013-01-25,0,13_2,,
13_22_2013-02-01,0,13_2,,
13_22_2013-02-08,0,13_2,,
13_22_2013-02-15,0,13_2,,
13_22_2013-02-22,0,13_2,,
13_22_2013-03-01,0,13_2,,
13_22_2013-03-08,0,13_2,,
13_22_2013-03-15,0,13_2,,
13_22_2013-03-22,0,13_2,,
13_22_2013-03-29,0,13_2,,
13_22_2013-04-05,0,13_2,,
13_22_2013-04-12,0,13_2,,
13_22_2013-04-19,0,13_2,,
13_22_2013-04-26,0,13_2,,
13_22_2013-05-03,0,13_2,,
13_22_2013-05-10,0,13_2,,
13_22_2013-05-17,0,13_2,,
13_22_2013-05-24,0,13_2,,
13_22_2013-05-31,0,13_2,,
13_22_2013-06-07,0,13_2,,
13_22_2013-06-14,0,13_2,,
13_22_2013-06-21,0,13_2,,
13_22_2013-06-28,0,13_2,,
13_22_2013-07-05,0,13_2,,
13_22_2013-07-12,0,13_2,,
13_22_2013-07-19,0,13_2,,
13_22_2013-07-26,0,13_2,,
13_23_2012-11-02,0,13_2,,
13_23_2012-11-09,0,13_2,,
13_23_2012-11-16,0,13_2,,
13_23_2012-11-23,0,13_2,,
13_23_2012-11-30,0,13_2,,
13_23_2012-12-07,0,13_2,,
13_23_2012-12-14,0,13_2,,
13_23_2012-12-21,0,13_2,,
13_23_2012-12-28,0,13_2,,
13_23_2013-01-04,0,13_2,,
13_23_2013-01-11,0,13_2,,
13_23_2013-01-18,0,13_2,,
13_23_2013-01-25,0,13_2,,
13_23_2013-02-01,0,13_2,,
13_23_2013-02-08,0,13_2,,
13_23_2013-02-15,0,13_2,,
13_23_2013-02-22,0,13_2,,
13_23_2013-03-01,0,13_2,,
13_23_2013-03-08,0,13_2,,
13_23_2013-03-15,0,13_2,,
13_23_2013-03-22,0,13_2,,
13_23_2013-03-29,0,13_2,,
13_23_2013-04-05,0,13_2,,
13_23_2013-04-12,0,13_2,,
13_23_2013-04-19,0,13_2,,
13_23_2013-04-26,0,13_2,,
13_23_2013-05-03,0,13_2,,
13_23_2013-05-10,0,13_2,,
13_23_2013-05-17,0,13_2,,
13_23_2013-05-24,0,13_2,,
13_23_2013-05-31,0,13_2,,
13_23_2013-06-07,0,13_2,,
13_23_2013-06-14,0,13_2,,
13_23_2013-06-21,0,13_2,,
13_23_2013-06-28,0,13_2,,
13_23_2013-07-05,0,13_2,,
13_23_2013-07-12,0,13_2,,
13_23_2013-07-19,0,13_2,,
13_23_2013-07-26,0,13_2,,
13_24_2012-11-02,0,13_2,,
13_24_2012-11-09,0,13_2,,
13_24_2012-11-16,0,13_2,,
13_24_2012-11-23,0,13_2,,
13_24_2012-11-30,0,13_2,,
13_24_2012-12-07,0,13_2,,
13_24_2012-12-14,0,13_2,,
13_24_2012-12-21,0,13_2,,
13_24_2012-12-28,0,13_2,,
13_24_2013-01-04,0,13_2,,
13_24_2013-01-11,0,13_2,,
13_24_2013-01-18,0,13_2,,
13_24_2013-01-25,0,13_2,,
13_24_2013-02-01,0,13_2,,
13_24_2013-02-08,0,13_2,,
13_24_2013-02-15,0,13_2,,
13_24_2013-02-22,0,13_2,,
13_24_2013-03-01,0,13_2,,
13_24_2013-03-08,0,13_2,,
13_24_2013-03-15,0,13_2,,
13_24_2013-03-22,0,13_2,,
13_24_2013-03-29,0,13_2,,
13_24_2013-04-05,0,13_2,,
13_24_2013-04-12,0,13_2,,
13_24_2013-04-19,0,13_2,,
13_24_2013-04-26,0,13_2,,
13_24_2013-05-03,0,13_2,,
13_24_2013-05-10,0,13_2,,
13_24_2013-05-17,0,13_2,,
13_24_2013-05-24,0,13_2,,
13_24_2013-05-31,0,13_2,,
13_24_2013-06-07,0,13_2,,
13_24_2013-06-14,0,13_2,,
13_24_2013-06-21,0,13_2,,
13_24_2013-06-28,0,13_2,,
13_24_2013-07-05,0,13_2,,
13_24_2013-07-12,0,13_2,,
13_24_2013-07-19,0,13_2,,
13_24_2013-07-26,0,13_2,,
13_25_2012-11-02,0,13_2,,
13_25_2012-11-09,0,13_2,,
13_25_2012-11-16,0,13_2,,
13_25_2012-11-23,0,13_2,,
13_25_2012-11-30,0,13_2,,
13_25_2012-12-07,0,13_2,,
13_25_2012-12-14,0,13_2,,
13_25_2012-12-21,0,13_2,,
13_25_2012-12-28,0,13_2,,
13_25_2013-01-04,0,13_2,,
13_25_2013-01-11,0,13_2,,
13_25_2013-01-18,0,13_2,,
13_25_2013-01-25,0,13_2,,
13_25_2013-02-01,0,13_2,,
13_25_2013-02-08,0,13_2,,
13_25_2013-02-15,0,13_2,,
13_25_2013-02-22,0,13_2,,
13_25_2013-03-01,0,13_2,,
13_25_2013-03-08,0,13_2,,
13_25_2013-03-15,0,13_2,,
13_25_2013-03-22,0,13_2,,
13_25_2013-03-29,0,13_2,,
13_25_2013-04-05,0,13_2,,
13_25_2013-04-12,0,13_2,,
13_25_2013-04-19,0,13_2,,
13_25_2013-04-26,0,13_2,,
13_25_2013-05-03,0,13_2,,
13_25_2013-05-10,0,13_2,,
13_25_2013-05-17,0,13_2,,
13_25_2013-05-24,0,13_2,,
13_25_2013-05-31,0,13_2,,
13_25_2013-06-07,0,13_2,,
13_25_2013-06-14,0,13_2,,
13_25_2013-06-21,0,13_2,,
13_25_2013-06-28,0,13_2,,
13_25_2013-07-05,0,13_2,,
13_25_2013-07-12,0,13_2,,
13_25_2013-07-19,0,13_2,,
13_25_2013-07-26,0,13_2,,
13_26_2012-11-02,0,13_2,,
13_26_2012-11-09,0,13_2,,
13_26_2012-11-16,0,13_2,,
13_26_2012-11-23,0,13_2,,
13_26_2012-11-30,0,13_2,,
13_26_2012-12-07,0,13_2,,
13_26_2012-12-14,0,13_2,,
13_26_2012-12-21,0,13_2,,
13_26_2012-12-28,0,13_2,,
13_26_2013-01-04,0,13_2,,
13_26_2013-01-11,0,13_2,,
13_26_2013-01-18,0,13_2,,
13_26_2013-01-25,0,13_2,,
13_26_2013-02-01,0,13_2,,
13_26_2013-02-08,0,13_2,,
13_26_2013-02-15,0,13_2,,
13_26_2013-02-22,0,13_2,,
13_26_2013-03-01,0,13_2,,
13_26_2013-03-08,0,13_2,,
13_26_2013-03-15,0,13_2,,
13_26_2013-03-22,0,13_2,,
13_26_2013-03-29,0,13_2,,
13_26_2013-04-05,0,13_2,,
13_26_2013-04-12,0,13_2,,
13_26_2013-04-19,0,13_2,,
13_26_2013-04-26,0,13_2,,
13_26_2013-05-03,0,13_2,,
13_26_2013-05-10,0,13_2,,
13_26_2013-05-17,0,13_2,,
13_26_2013-05-24,0,13_2,,
13_26_2013-05-31,0,13_2,,
13_26_2013-06-07,0,13_2,,
13_26_2013-06-14,0,13_2,,
13_26_2013-06-21,0,13_2,,
13_26_2013-06-28,0,13_2,,
13_26_2013-07-05,0,13_2,,
13_26_2013-07-12,0,13_2,,
13_26_2013-07-19,0,13_2,,
13_26_2013-07-26,0,13_2,,
13_27_2012-11-02,0,13_2,,
13_27_2012-11-09,0,13_2,,
13_27_2012-11-16,0,13_2,,
13_27_2012-11-23,0,13_2,,
13_27_2012-11-30,0,13_2,,
13_27_2012-12-07,0,13_2,,
13_27_2012-12-14,0,13_2,,
13_27_2012-12-21,0,13_2,,
13_27_2012-12-28,0,13_2,,
13_27_2013-01-04,0,13_2,,
13_27_2013-01-11,0,13_2,,
13_27_2013-01-18,0,13_2,,
13_27_2013-01-25,0,13_2,,
13_27_2013-02-01,0,13_2,,
13_27_2013-02-08,0,13_2,,
13_27_2013-02-15,0,13_2,,
13_27_2013-02-22,0,13_2,,
13_27_2013-03-01,0,13_2,,
13_27_2013-03-08,0,13_2,,
13_27_2013-03-15,0,13_2,,
13_27_2013-03-22,0,13_2,,
13_27_2013-03-29,0,13_2,,
13_27_2013-04-05,0,13_2,,
13_27_2013-04-12,0,13_2,,
13_27_2013-04-19,0,13_2,,
13_27_2013-04-26,0,13_2,,
13_27_2013-05-03,0,13_2,,
13_27_2013-05-10,0,13_2,,
13_27_2013-05-17,0,13_2,,
13_27_2013-05-24,0,13_2,,
13_27_2013-05-31,0,13_2,,
13_27_2013-06-07,0,13_2,,
13_27_2013-06-14,0,13_2,,
13_27_2013-06-21,0,13_2,,
13_27_2013-06-28,0,13_2,,
13_27_2013-07-05,0,13_2,,
13_27_2013-07-12,0,13_2,,
13_27_2013-07-19,0,13_2,,
13_27_2013-07-26,0,13_2,,
13_28_2012-11-02,0,13_2,,
13_28_2012-11-09,0,13_2,,
13_28_2012-11-16,0,13_2,,
13_28_2012-11-23,0,13_2,,
13_28_2012-11-30,0,13_2,,
13_28_2012-12-07,0,13_2,,
13_28_2012-12-14,0,13_2,,
13_28_2012-12-21,0,13_2,,
13_28_2012-12-28,0,13_2,,
13_28_2013-01-04,0,13_2,,
13_28_2013-01-11,0,13_2,,
13_28_2013-01-18,0,13_2,,
13_28_2013-01-25,0,13_2,,
13_28_2013-02-01,0,13_2,,
13_28_2013-02-08,0,13_2,,
13_28_2013-02-15,0,13_2,,
13_28_2013-02-22,0,13_2,,
13_28_2013-03-01,0,13_2,,
13_28_2013-03-08,0,13_2,,
13_28_2013-03-15,0,13_2,,
13_28_2013-03-22,0,13_2,,
13_28_2013-03-29,0,13_2,,
13_28_2013-04-05,0,13_2,,
13_28_2013-04-12,0,13_2,,
13_28_2013-04-19,0,13_2,,
13_28_2013-04-26,0,13_2,,
13_28_2013-05-03,0,13_2,,
13_28_2013-05-10,0,13_2,,
13_28_2013-05-17,0,13_2,,
13_28_2013-05-24,0,13_2,,
13_28_2013-05-31,0,13_2,,
13_28_2013-06-07,0,13_2,,
13_28_2013-06-14,0,13_2,,
13_28_2013-06-21,0,13_2,,
13_28_2013-06-28,0,13_2,,
13_28_2013-07-05,0,13_2,,
13_28_2013-07-12,0,13_2,,
13_28_2013-07-19,0,13_2,,
13_28_2013-07-26,0,13_2,,
13_29_2012-11-02,0,13_2,,
13_29_2012-11-09,0,13_2,,
13_29_2012-11-16,0,13_2,,
13_29_2012-11-23,0,13_2,,
13_29_2012-11-30,0,13_2,,
13_29_2012-12-07,0,13_2,,
13_29_2012-12-14,0,13_2,,
13_29_2012-12-21,0,13_2,,
13_29_2012-12-28,0,13_2,,
13_29_2013-01-04,0,13_2,,
13_29_2013-01-11,0,13_2,,
13_29_2013-01-18,0,13_2,,
13_29_2013-01-25,0,13_2,,
13_29_2013-02-01,0,13_2,,
13_29_2013-02-08,0,13_2,,
13_29_2013-02-15,0,13_2,,
13_29_2013-02-22,0,13_2,,
13_29_2013-03-01,0,13_2,,
13_29_2013-03-08,0,13_2,,
13_29_2013-03-15,0,13_2,,
13_29_2013-03-22,0,13_2,,
13_29_2013-03-29,0,13_2,,
13_29_2013-04-05,0,13_2,,
13_29_2013-04-12,0,13_2,,
13_29_2013-04-19,0,13_2,,
13_29_2013-04-26,0,13_2,,
13_29_2013-05-03,0,13_2,,
13_29_2013-05-10,0,13_2,,
13_29_2013-05-17,0,13_2,,
13_29_2013-05-24,0,13_2,,
13_29_2013-05-31,0,13_2,,
13_29_2013-06-07,0,13_2,,
13_29_2013-06-14,0,13_2,,
13_29_2013-06-21,0,13_2,,
13_29_2013-06-28,0,13_2,,
13_29_2013-07-05,0,13_2,,
13_29_2013-07-12,0,13_2,,
13_29_2013-07-19,0,13_2,,
13_29_2013-07-26,0,13_2,,
13_30_2012-11-02,0,13_3,,
13_30_2012-11-09,0,13_3,,
13_30_2012-11-16,0,13_3,,
13_30_2012-11-23,0,13_3,,
13_30_2012-11-30,0,13_3,,
13_30_2012-12-07,0,13_3,,
13_30_2012-12-14,0,13_3,,
13_30_2012-12-21,0,13_3,,
13_30_2012-12-28,0,13_3,,
13_30_2013-01-04,0,13_3,,
13_30_2013-01-11,0,13_3,,
13_30_2013-01-18,0,13_3,,
13_30_2013-01-25,0,13_3,,
13_30_2013-02-01,0,13_3,,
13_30_2013-02-08,0,13_3,,
13_30_2013-02-15,0,13_3,,
13_30_2013-02-22,0,13_3,,
13_30_2013-03-01,0,13_3,,
13_30_2013-03-08,0,13_3,,
13_30_2013-03-15,0,13_3,,
13_30_2013-03-22,0,13_3,,
13_30_2013-03-29,0,13_3,,
13_30_2013-04-05,0,13_3,,
13_30_2013-04-12,0,13_3,,
13_30_2013-04-19,0,13_3,,
13_30_2013-04-26,0,13_3,,
13_30_2013-05-03,0,13_3,,
13_30_2013-05-10,0,13_3,,
13_30_2013-05-17,0,13_3,,
13_30_2013-05-24,0,13_3,,
13_30_2013-05-31,0,13_3,,
13_30_2013-06-07,0,13_3,,
13_30_2013-06-14,0,13_3,,
13_30_2013-06-21,0,13_3,,
13_30_2013-06-28,0,13_3,,
13_30_2013-07-05,0,13_3,,
13_30_2013-07-12,0,13_3,,
13_30_2013-07-19,0,13_3,,
13_30_2013-07-26,0,13_3,,
13_31_2012-11-02,0,13_3,,
13_31_2012-11-09,0,13_3,,
13_31_2012-11-16,0,13_3,,
13_31_2012-11-23,0,13_3,,
13_31_2012-11-30,0,13_3,,
13_31_2012-12-07,0,13_3,,
13_31_2012-12-14,0,13_3,,
13_31_2012-12-21,0,13_3,,
13_31_2012-12-28,0,13_3,,
13_31_2013-01-04,0,13_3,,
13_31_2013-01-11,0,13_3,,
13_31_2013-01-18,0,13_3,,
13_31_2013-01-25,0,13_3,,
13_31_2013-02-01,0,13_3,,
13_31_2013-02-08,0,13_3,,
13_31_2013-02-15,0,13_3,,
13_31_2013-02-22,0,13_3,,
13_31_2013-03-01,0,13_3,,
13_31_2013-03-08,0,13_3,,
13_31_2013-03-15,0,13_3,,
13_31_2013-03-22,0,13_3,,
13_31_2013-03-29,0,13_3,,
13_31_2013-04-05,0,13_3,,
13_31_2013-04-12,0,13_3,,
13_31_2013-04-19,0,13_3,,
13_31_2013-04-26,0,13_3,,
13_31_2013-05-03,0,13_3,,
13_31_2013-05-10,0,13_3,,
13_31_2013-05-17,0,13_3,,
13_31_2013-05-24,0,13_3,,
13_31_2013-05-31,0,13_3,,
